Type,QID,Name,Alias,Chinese name,Country,Topics,Summary,Chinese summary,Body,List,Date,End date,Source URL,Address
Company,,Northrop Grumman,,诺斯罗普·格鲁曼公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,15.09.23,,https://www.mfa.gov.cn/eng/xwfw_665399/s2510_665401/202309/t20230915_11143584.html,
Person,,Edmund Xu,,许勐,US,sanction.counter,director of investigations of Kharon,,Ministry of Foreign Affairs,AFSL,26.12.23,,http://fi.china-embassy.gov.cn/eng/fyrth/202312/t20231226_11213181.htm,
Company,,"1nteger, LLC",Kharon,卡隆,US,sanction.counter,Data intelligence company,,Ministry of Foreign Affairs,AFSL,26.12.23,,http://fi.china-embassy.gov.cn/eng/fyrth/202312/t20231226_11213181.htm,
Person,,Nicole Morgret,,尼科尔·莫格雷特,US,sanction.counter,former researcher of the Center for Advanced Defense Studies,,Ministry of Foreign Affairs,AFSL,26.12.23,,http://fi.china-embassy.gov.cn/eng/fyrth/202312/t20231226_11213181.htm,
Company,,"AeroVironment, Inc.",,宇航环境公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,07.01.24,,https://www.mfa.gov.cn/eng/xwfw_665399/s2510_665401/2535_665405/202401/t20240107_11219409.html,
Company,,Alliant Techsystems Operations,,联合技术系统运营公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,07.01.24,,https://www.mfa.gov.cn/eng/xwfw_665399/s2510_665401/2535_665405/202401/t20240107_11219409.html,
Company,,BAE Systems Land and Armaments,,贝宜陆上和武器系统公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,07.01.24,,https://www.mfa.gov.cn/eng/xwfw_665399/s2510_665401/2535_665405/202401/t20240107_11219409.html,
Company,,Data Link Solutions,,,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,07.01.24,,https://www.mfa.gov.cn/eng/xwfw_665399/s2510_665401/2535_665405/202401/t20240107_11219409.html,
Company,,"ViaSat, Inc.",,,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,07.01.24,,https://www.mfa.gov.cn/eng/xwfw_665399/s2510_665401/2535_665405/202401/t20240107_11219409.html,
Company,,General Atomics Aeronautical Systems,,通用原子航空系统公司,US,sanction.counter,Aerospace and defense company,,Ministry of Foreign Affairs,AFSL,11.04.24,,https://www.fmprc.gov.cn/eng/zxxx_662805/202404/t20240411_11280072.html,
Company,,General Dynamics Land Systems,,通用动力陆地系统公司,US,sanction.counter,Armored vehicle manufacturer,,Ministry of Foreign Affairs,AFSL,11.04.24,,https://www.fmprc.gov.cn/eng/zxxx_662805/202404/t20240411_11280072.html,
Company,,General Atomics Aeronautical Systems,,通用原子航空系统公司,US,sanction.counter,,,Ministry of Commerce,UEL,20.05.24,,http://www.mofcom.gov.cn/article/zcfb/zczxzc/202405/20240503510680.shtml,
Company,,General Dynamics Land Systems,,通用动力陆地系统公司,US,sanction.counter,,,Ministry of Commerce,UEL,20.05.24,,http://www.mofcom.gov.cn/article/zcfb/zczxzc/202405/20240503510680.shtml,
Company,,"Boeing Defense, Space & Security",,波音防务、空间与安全集团,US,sanction.counter,,,Ministry of Commerce,UEL,20.05.24,,http://www.mofcom.gov.cn/article/zwgk/gkzcfb/202405/20240503510684.shtml,
Person,Q27842981,Mike Gallagher,,麦克·加拉格尔,US,sanction.counter,Former chair of the US House Committee on the Chinese Communist Party and US congressman,,Ministry of Foreign Affairs,AFSL,21.05.24,,https://www.mfa.gov.cn/wjbxw_new/202405/t20240521_11308990.shtml,
Organization,,Alliance of Democracies Foundation,,,DK,sanction.counter,,,,,,,https://merics.org/de/kommentar/chinas-anti-foreign-sanctions-law-warning-world,
Company,,Lockheed Martin Missiles and Fire Control,,洛克希德·马丁导弹与火控公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,Lockheed Martin Aeronautics,,洛克希德·马丁航空公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,Raytheon/Lockheed Martin Javelin Joint Venture,,标枪合资公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,Raytheon Missile Systems,,雷神导弹系统公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,General Dynamics Ordnance and Tactical Systems,,通用动力军械与战术系统公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,General Dynamics Information Technology,,通用动力信息技术公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,General Dynamics Mission Systems,,通用动力任务系统公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,Inter-Coastal Electronics,,海岸间电子公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,System Studies & Simulation,,系统研究与模拟公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,IronMountain Solutions,,铁山解决方案公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,Applied Technologies Group,,应用技术集团,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,Axient LLC,,阿克西恩特公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,Q60445729,Kathy J. Warden,,凯西·沃登,US,sanction.counter,"Chair, CEO and president of Northrop Grumman Corporation",,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,,Matthew Bromberg,,马修·布朗伯格,US,sanction.counter,"Corporate Vice President, Global Operations, Northrop Grumman Corporation",,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,,Benjamin R. Davies,,本杰明·戴维斯,US,sanction.counter,"Vice President and General Manager, Strategic Deterrent Systems Northrop Grumman Space Systems",,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,,Thomas H. Jones,,托马斯·琼斯,US,sanction.counter,"Corporate Vice President and President, Aeronautics Systems, Northrop Grumman Corporation",,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,,Stephen O’Bryan,,斯蒂芬·奥布莱恩,US,sanction.counter,"Corporate Vice President and Global Business Officer, Northrop Grumman Corporation",,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,,Roshan Roeder,,罗珊·罗德,US,sanction.counter,"Corporate Vice President and President, Defense Systems, Northrop Grumman Corporation",,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,,Firat H. Gezen,,菲拉特·盖曾,US,sanction.counter,"Vice President of General Dynamics and Vice-President, Ordnance and Tactical Systems",,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,,Jason W. Aiken,,贾森·艾肯,US,sanction.counter,Executive Vice President (Technologies) of General Dynamics,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,,Amy Gilliland,,艾米·吉格兰,US,sanction.counter,Senior Vice President (Technologies) of General Dynamics and President of General Dynamics Information Technology,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Person,,Christopher J. Brady,,克里斯托弗·布雷迪,US,sanction.counter,Vice President (Technologies) of General Dynamics and President of General Dynamics Mission Systems,,Ministry of Foreign Affairs,AFSL,22.05.24,,https://www.mfa.gov.cn/web/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202405/t20240522_11309756.shtml,
Company,,Anduril Industries,,安杜里尔公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Company,,Maritime Tactical Systems,,海上战术系统公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Company,,Pacific Rim Defense,,环太平洋防务公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Company,,AEVEX Aerospace,,AEVEX航天公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Company,,LKD Aerospace,,LKD航天公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Company,,Summit Technologies Inc.,,顶峰科技公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Person,,Wahid Nawabi,,瓦希德·纳瓦比,US,sanction.counter,"Chairman, President and Chief Executive Officer, AeroVironment Inc.",,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Person,,Kevin McDonnell,,凯文·麦克唐奈,US,sanction.counter,"Senior Vice President and Chief Financial Officer, AeroVironment Inc.",,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Person,Q124429789,Brian William Schimpf,,布赖恩·申普夫,US,sanction.counter,"Chief Executive Officer, Anduril Industries",,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Person,,Matthew Marley Grimm,,马修·格里姆,US,sanction.counter,"Chief Operating Officer, Anduril Industries",,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Person,,Gregory Michael Kausner,,格雷戈里·考斯纳,US,sanction.counter,"Senior Vice President of Global Defense, Anduril Industries",,Ministry of Foreign Affairs,AFSL,12.07.24,,https://www.mfa.gov.cn/wjbxw_new/202407/t20240712_11453049.shtml,
Company,,Lockheed Martin Missile System Integration Lab,,洛克希德·马丁导弹系统集成实验室,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,21.06.24,,https://www.mfa.gov.cn/wjbxw_new/202406/t20240621_11439508.shtml,
Company,,Lockheed Martin Advanced Technology Laboratories,,洛克希德·马丁先进技术实验室,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,21.06.24,,https://www.mfa.gov.cn/wjbxw_new/202406/t20240621_11439508.shtml,
Company,,Lockheed Martin Ventures,,洛克希德·马丁风险投资公司,US,sanction.counter,,,Ministry of Foreign Affairs,AFSL,21.06.24,,https://www.mfa.gov.cn/wjbxw_new/202406/t20240621_11439508.shtml,
Person,Q110610881,James Donald Taiclet,,詹姆斯·泰克里特,US,sanction.counter,"Chairman, President and CEO of Lockheed Martin Corporation",,Ministry of Foreign Affairs,AFSL,21.06.24,,https://www.mfa.gov.cn/wjbxw_new/202406/t20240621_11439508.shtml,
Person,,Frank Andrew St. John,,弗兰克·圣约翰,US,sanction.counter,Chief Operating Officer of Lockheed Martin Corporation,,Ministry of Foreign Affairs,AFSL,21.06.24,,https://www.mfa.gov.cn/wjbxw_new/202406/t20240621_11439508.shtml,
Person,,Jesus Malave,,杰西·马莱夫,US,sanction.counter,Chief Financial Officer of Lockheed Martin Corporation,,Ministry of Foreign Affairs,AFSL,21.06.24,,https://www.mfa.gov.cn/wjbxw_new/202406/t20240621_11439508.shtml,
Company,,Edge Autonomy Operations LLC,,边缘自治运营公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Company,,Huntington Ingalls Industries Inc.,,亨廷顿·英格尔斯工业公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Company,,Skydio Inc.,,斯凯迪奥公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,Q29886495,Steven Roger Rudder,,史蒂文·鲁德,US,sanction.counter,,摇杆舵公司创始人,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,,James William Ickes II,,詹姆斯·伊克斯,US,sanction.counter,,内华达山脉公司副总裁,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,,David Keith Sutton,,大卫·萨顿,US,sanction.counter,,洛克希德·马丁公司亚洲区主任,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,,Yeong-Tae Pak,,朴英泰,US,sanction.counter,,宇航环境公司副总裁,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,,Patrick Edward Jankowski,,帕特里克·扬科夫斯基,US,sanction.counter,,诺斯罗普·格鲁曼公司印太项目主任,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,,John Purvis,,约翰·普维斯,US,sanction.counter,,边缘自治运营公司前首席执行官,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,,Josh Brungardt,,乔什·布伦加特,US,sanction.counter,,边缘自治运营公司首席运营官,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,,Christopher Douglas Kastner,,克里斯托弗·卡斯特纳,US,sanction.counter,,亨廷顿·英格尔斯工业公司总裁、首席执行官,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,,Adam Bry,,亚当·布赖,US,sanction.counter,,斯凯迪奥公司联合创始人、首席执行官,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Person,,Tom Moss,,汤姆·莫斯,US,sanction.counter,,斯凯迪奥公司亚太区总经理,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. military-industry enterprises and senior managers,10.10.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202410/t20241010_11504846.shtml,
Company,,Sierra Nevada Corporation,,内华达山脉公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. Military-industry Enterprises,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,Stick Rudder Enterprises LLC,,摇杆舵公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. Military-industry Enterprises,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,Cubic Corporation,,立方公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. Military-industry Enterprises,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,S3 AeroDefense,,S3航空防务公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. Military-industry Enterprises,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,"TCOM, Limited Partnership",,特科姆公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. Military-industry Enterprises,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,TextOre,,文本矿公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. Military-industry Enterprises,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,Planate Management Group,,扁平地球管理公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. Military-industry Enterprises,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,ACT1 Federal,,ACT1联邦公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. Military-industry Enterprises,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Company,,Exovera,,埃克索维拉公司,US,sanction.counter,,,Ministry of Foreign Affairs,Decision on Countermeasures against U.S. Military-industry Enterprises,18.09.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202409/t20240918_11492303.shtml,
Person,,Jim McGovern,,,US,sanction.counter,,美国马萨诸塞州民主党联邦众议员吉姆·麦戈文,Ministry of Foreign Affairs,List of Targets of Countermeasures,31.07.2024,,https://www.mfa.gov.cn/wjb_673085/zfxxgk_674865/gknrlb/fzcqdcs/202407/t20240731_11463924.shtml,
Company,,PVH Group,,PVH集团,US,sanction.counter,,,Ministry of Commerce,UEL,04.02.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_ab15d2258dda4e93b8ad1ec4776d37c3.html,
Company,,"Illumina, Inc.",,因美纳公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.02.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_ab15d2258dda4e93b8ad1ec4776d37c3.html,
Company,,"Teledyne Brown Engineering, Inc.",,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,"BRINC Drones, Inc.",,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,Rapid Flight LLC,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,Red Six Solutions,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,"Shield AI, Inc.",,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,"SYNEXXUS, Inc.",,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,"Firestorm Labs, Inc.",,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,"Kratos Unmanned Aerial Systems, Inc.",,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,HavocAI,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,Neros Technologies,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,Cyberlux Corporation,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,Domo Tactical Communications,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,Group W,,,US,sanction.counter,,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Person,,Barbara Borgonovi,,,US,sanction.counter,President of Naval Power strategic business unit of Raytheon,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Person,,Gerard Hueber,,,US,sanction.counter,Vice President of Naval Power strategic business unit of Raytheon,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Person,,Charles Woodburn,,,GB,sanction.counter,Chief Executive Officer of BAE Systems Land and Armaments,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Person,,Richard D. Crawford,,,US,sanction.counter,Founder and Chief Executive Officer of Alliant Techsystems Operations,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Person,,Beth Edler,,,US,sanction.counter,President of Data Link Solutions,,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Person,,Blake Resnick,,,US,sanction.counter,"Founder and Chief Executive Officer of BRINC Drones, Inc.",,Ministry of Foreign Affairs,List of Targets of Countermeasures,05.12.2024,,https://www.fmprc.gov.cn/mfa_eng/xw/wjbxw/202412/t20241205_11539192.html,
Company,,Skydio Inc.,,斯凯迪奥公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,"BRINC Drones,Inc.",,BRINC无人机公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,Red Six Solutions,,红色六方案公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,"SYNEXXUS, Inc.",,赛尼克斯公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,"Firestorm Labs, Inc.",,火风暴实验室公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,"Kratos Unmanned Aerial Systems, Inc.",,奎托斯无人机系统公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,HavocAI,,浩劫人工智能公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
Company,,Neros Technologies,,尼罗斯科技公司,US,sanction.counter,,,Ministry of Commerce,UEL,04.04.2025,,https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html,
